,id,descr,namespace,orig_price,fmt_orig_price,tags
29,23ea1157ec89467d99f9b0fdf0ddb89b,"You're the President now! The Saints have gone from the Penthouse to the White House - but Earth has been invaded and it’s up to you to save it with an arsenal of superpowers and strange weapons, in the wildest open world game ever.",151e56468b5049628653dedab7c88007,1999.0,$19.99,"[{'id': '1216'}, {'id': '1264'}, {'id': '21109'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}, {'id': '15375'}]"
30,,,,,,
31,2ebc70bd2f0044a18e2734b4fcd9b48b,"Master the art of starfighter combat in the authentic piloting experience STAR WARS™: Squadrons. Buckle up, feel the adrenaline of first-person multiplayer space dogfights alongside your squadron, and learn what it means to be a pilot in a thrilling STAR WARS™ single-player st...",bc2b0372eaa448469cb9a769f27acea1,3999.0,$39.99,"[{'id': '1216'}, {'id': '1121'}, {'id': '1203'}, {'id': '19847'}, {'id': '22776'}, {'id': '1370'}, {'id': '9547'}, {'id': '15375'}]"
32,,,,,,
33,44a89fd06011419d9df5fe412ab305e1,"Even the smallest person can make a big difference. Join Alba, as she sets out to save her beautiful island and its wildlife. And possibly start a revolution.",caf357c955344eaeaaaddb3c8357dbdf,1699.0,$16.99,"[{'id': '1296'}, {'id': '21141'}, {'id': '1370'}, {'id': '9547'}, {'id': '15375'}]"
34,559b16fa81134dce83b5b8b7cf67b5b3,"Take control of the most technologically advanced army in the Imperium - The Adeptus Mechanicus. Your every decision will weigh heavily on the outcome of the mission, in this turn-based tactical game. Will you be blessed by the Omnissiah?",144f9e231e2846d1a4381d9bb678f69d,2999.0,$29.99,"[{'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '19847'}, {'id': '21127'}, {'id': '1386'}, {'id': '9547'}, {'id': '9549'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1115'}, {'id': '21149'}]"
35,e5267e621ed14b84829c82a69e289c8e,A heavy metal inspired arcade combat with puzzle elements and gore galore. Stunning visuals and true old school gameplay accompanied by the most metal soundtrack you've ever heard.,5a85738bd9e74940ad8409ed8a2c680a,1299.0,$12.99,"[{'id': '1216'}, {'id': '21109'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1151'}, {'id': '1263'}]"
36,1578c50f725742fab1863952e01efc52,"DRL Simulator® is the premier first-person view (FPV) racing game and simulator.  DRL SIM® offers a robust, evolving feature set, including high-intensity drone racing. It packs tracks that DRL's real world pilots compete on, with more added every season.",b6aa6a98bb394a53870bd6b026fefd1d,999.0,$9.99,"[{'id': '21121'}, {'id': '1188'}, {'id': '21125'}, {'id': '9547'}, {'id': '1393'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '1212'}, {'id': '21149'}, {'id': '10719'}]"
37,16b7c8509ea8427898981145d244316c,"Stranded on the shores of a mysterious island, you must learn to survive. Use your cunning to kill or tame the primeval creatures roaming the land, and encounter other players to survive, dominate... and escape!",ark,1499.0,$14.99,"[{'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '21129'}, {'id': '9547'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1367'}, {'id': '1080'}, {'id': '1370'}, {'id': '21146'}, {'id': '21147'}, {'id': '1117'}, {'id': '21149'}]"
38,,,,,,
39,141eee80fbe041d48e16e7b998829295,Winemaking could be your best adventure. Make the best wine interacting with soil and nature and take your winery to the top. Your beautiful journey into the winemaking tradition starts now.,4d8b727a49144090b103f6b6ba471e71,2499.0,$24.99,"[{'id': '1188'}, {'id': '21894'}, {'id': '19847'}, {'id': '21127'}, {'id': '21130'}, {'id': '9547'}, {'id': '35244'}, {'id': '1263'}, {'id': '1393'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '1115'}, {'id': '21149'}, {'id': '10719'}, {'id': '21119'}]"
40,,,,,,
41,,,,,,
42,,,,,,
43,4d14124e8e9c484381db3be1e2118e8a,"Fight against demons in your crusade to hunt down the Mother of Demons and stop Hell's invasion. As you battle through more than 30 action-packed levels, be on the lookout for enhanced weapons and secrets to help you put an end to the demonic threat.",0ea70edafcc54b3191e262bbb6971981,499.0,$4.99,"[{'id': '1216'}, {'id': '1185'}, {'id': '21121'}, {'id': '1188'}, {'id': '21894'}, {'id': '21129'}, {'id': '9547'}, {'id': '1198'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '21149'}, {'id': '21119'}]"
44,bd18a76d848946b0ac5f5c692c8b4757,"Boasting beautiful, hand-drawn animations and a re-orchestrated soundtrack, the cult classic returns with a unique blend of exploration, action, and adventure!",e1e92771f6774072bb1b8d0a0a6197f7,1999.0,$19.99,"[{'id': '1336'}, {'id': '1370'}, {'id': '9547'}, {'id': '1151'}, {'id': '1263'}]"
45,d8970826d8bb4d599a74ad990eb8ae01,"Unique, open-ended fantasy RPG in an alien land. Use battle or cunning to change the world, served by your army of custom-made mutant monsters. Tons of skills, treasures, factions, treasures, and creations. Unmatched freedom and replayability in an epic story.",308652d49c89470fbf45fe8696b9c1c1,1995.0,$19.95,"[{'id': '21138'}, {'id': '21139'}, {'id': '1188'}, {'id': '21140'}, {'id': '21141'}, {'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '9547'}, {'id': '21149'}, {'id': '10719'}, {'id': '1263'}]"
46,a125d72a47a1490aba78c4e79a40395d,It is the digital adaptation of the top-selling strategy board game from Fantasy Flight Games.,1b737464d3c441f8956315433be02d3b,1999.0,$19.99,"[{'id': '29088'}, {'id': '1188'}, {'id': '21125'}, {'id': '19847'}, {'id': '9547'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}]"
47,04aedb34af844dc1869c1b99aa1b5541,"Aliens rule Earth, but secretly hiding a sinister agenda. As the leader of a guerrilla force, you must ignite a global resistance to eliminate the alien threat and save the human race.",7ec453d446194b8f8afe82aaa9561211,5999.0,$59.99,"[{'id': '1088'}, {'id': '1120'}, {'id': '1312'}, {'id': '21122'}, {'id': '1188'}, {'id': '1254'}, {'id': '21894'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}]"
48,bb3ce2b4668b4b22aae989f4508f0b71,"The critically-acclaimed Total War: WARHAMMER combines a turn-based campaign of epic empire-building with colossal and explosive real-time battles, set within the incredible world of Warhammer Fantasy Battles. ",0c321ac6d5fe49139c153253b60702f4,5999.0,$59.99,"[{'id': '1088'}, {'id': '1120'}, {'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '21129'}, {'id': '9547'}, {'id': '1264'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}]"
49,08f2539567df4d43a1b0f8a5196f43cc,"TURBO CHARGED PINBALL RETURNS! Now with bigger sprites, more baddies, more secrets & MORE BULLETS! Demon's Tilt pushes the limits of the Video Pinball genre with SHMUP & Hack N' Slash elements.",c4a39e8e304c4356afcddd79820b223d,1999.0,$19.99,"[{'id': '1216'}, {'id': '21121'}, {'id': '1218'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '10719'}, {'id': '15375'}]"
50,,,,,,
51,12bc396a4c904ebc9db002bcee13832a,"Guide two brothers on an epic journey of discovery, loss, adventure and mystery remade for the latest generation of graphics, performance, and gameplay.  

Play in single-player mode or local co-op with a friend.

This is one journey you will never forget.",0246b51e02da40329ad6d20f5c8dc631,1999.0,$19.99,"[{'id': '1216'}, {'id': '1264'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}]"
52,f6d665930cc34c34ac69cfe52906a723,Pilot your fully customizable Arsenal mech and join your fellow mercenaries in defending humanity from the corrupted machines and gigantic robots in this post-apocalyptic action game!,0dc18227b3f14162968d8e7969e454ef,4999.0,$49.99,"[{'id': '1216'}, {'id': '21121'}, {'id': '21122'}, {'id': '21894'}, {'id': '9547'}, {'id': '1264'}, {'id': '21137'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '21149'}, {'id': '21119'}]"
53,1c5143aeec774495a5acc9d613af181b,"Armed only with raw instincts and the ability to push beyond the limits of human endurance, Lara must fight to unravel the dark history of a forgotten island to escape its relentless hold.",caca23a0954f4c1aba1fdd7e277b81e2,1999.0,$19.99,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '9549'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '1117'}, {'id': '21149'}, {'id': '21119'}]"
54,,,,,,
55,8b8f6bb0adb0477eb3841748f3d95aa4,A premium edition of the Pathfinder Kingmaker experience! A premium downloadable copy of the game which contains 2 in-game items.  All 3 full DLCs...,6daaf10529e94fccaa8ee43b66adbe4a,3999.0,$39.99,"[{'id': '1333'}, {'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '9547'}, {'id': '10719'}, {'id': '15375'}]"
56,,,,,,
57,,,,,,
58,,,,,,
59,7b0d120a875547e9bec70192ddcc96e2,"Experience an atmospheric hunting game like no other in this realistic and visually breathtaking open world. Immerse yourself in the atmospheric single player campaign, or share the ultimate hunting experience with friends.",c7f9346e3db148fca6dd63e9dd8451bd,1999.0,$19.99,"[{'id': '1188'}, {'id': '9547'}, {'id': '1294'}, {'id': '1264'}, {'id': '1393'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '1307'}, {'id': '21149'}, {'id': '21119'}]"
60,fc75b7c573c64c24a937823183f8468e,"Now fully rebuilt and remastered, Guild of Dungeoneering Ultimate Edition is a turn-based dungeon crawler with a twist: instead of controlling the hero you build the dungeon around them. ",e04dd85a41d740ac972df346afd913a6,1999.0,$19.99,"[{'id': '21894'}, {'id': '1370'}, {'id': '9547'}, {'id': '1181'}, {'id': '10719'}]"
61,b8bf369a354e4a01b01d61d750b1bc6d,An upside-down digital/analogue universe created from original artwork and recordings to commemorate 21 years of Radiohead’s Kid A and Amnesiac. Coming in November 2021. Add it to your wishlist now.,72eb87039aa74e82a4b873c276de61e3,0.0,0,"[{'id': '1381'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1294'}, {'id': '10719'}]"
62,,,,,,
63,,,,,,
64,2a112cd37b774426990583a259e25ef9,Among the Sleep: Enhanced Edition is a new and improved version of the award winning first person horror adventure. In the game you play as a small child trapped in a weird nightmare where you go looking for your mom.,53ef2f4592684c4c97d6d32e40467274,1699.0,$16.99,"[{'id': '1218'}, {'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}, {'id': '10719'}, {'id': '1263'}]"
65,f28ce458986e4f8dbbf67be5d0ac41e6,"Meet Yoku, the pint-sized postman protagonist of Yoku's Island Express! Use a unique blend of pinball mechanics, platforming and open world exploration to unlock the secrets of Mokumana Island.",54399b3ef40d4c568e5904607470ffe9,1999.0,$19.99,"[{'id': '1336'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '1247'}, {'id': '1263'}, {'id': '15375'}]"
66,822ad2aee1ff4b2da5dd03a995527821,"Experience The Full Package, Remastered.                        Steelport, the original city of sin, has never looked so good as it drowns in sex, drugs and guns. The Third Street Saints are at the height of power and yours to control. This is your city. These are your rules.",3928fd8975b2437d894bbc5cd21de9a0,2999.0,$29.99,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21126'}, {'id': '9547'}, {'id': '15375'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '21149'}, {'id': '1279'}, {'id': '21119'}]"
67,240096b07cf94eaba1d3695221127d89,"The evolution of train simulation! Master iconic locomotives on high-speed services, long freight hauls or precise commuter traffic, and get creative with customisation tools in this advanced sequel. Climb into the cab in Train Sim World 2.",d8d8b399f3d14ac2b9b75870329a68dd,1999.0,$19.99,"[{'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '9549'}, {'id': '21135'}, {'id': '1393'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '21149'}, {'id': '21119'}]"
68,1786c8d9cd474bef9ce221929411633f,"Hell is Other Demons is an action-platform shooter, with Roguelite elements. Explore a sprawling, hand-crafted world full of demons, insanely over-the-top boss fights, and a heavy synthwave soundtrack.",643a8667d7a940b8b36094020fcd0dcf,999.0,$9.99,"[{'id': '21894'}, {'id': '1210'}, {'id': '1370'}, {'id': '1083'}, {'id': '9547'}, {'id': '1151'}, {'id': '10719'}]"
69,,,,,,
70,,,,,,
71,ed820853b9f649ac93e2456b2362220d,The Lion’s Song is a narrative adventure game. It is steeped in early 20th century history and focusses on a cast of Austrian artists and scientists with each episode taking a closer look at their intimate struggles with creativity and inspiration.,e35a5826457c4c98aada2ffad7b5ea5d,799.0,$7.99,"[{'id': '1395'}, {'id': '1370'}, {'id': '9547'}, {'id': '35244'}, {'id': '1117'}, {'id': '10719'}]"
72,,,,,,
73,ded5930173d5495993186871fbfd329a,"12th century, England: In a time of poverty and war, a small town begins the construction of a cathedral to claim safety for its people. In their struggle to survive, destinies intertwine. Based on Ken Follett's world-bestseller ‘The Pillars of the Earth’.",ce8393adfbf342ceab0a36479ffbc627,1999.0,$19.99,"[{'id': '1298'}, {'id': '1395'}, {'id': '21123'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}, {'id': '21151'}]"
74,,,,,,
75,26c8bec5ae4f44b6b942b9564e81cafc,"RAGE 2 brings together two studio powerhouses – Avalanche Studios, masters of open world insanity, and id Software, creators of the first-person shooter – to deliver a carnival of carnage where you can go anywhere, shoot anything, and explode everything.",2736ab9fec9c4a93a7a2872ed5154d4b,3999.0,$39.99,"[{'id': '1216'}, {'id': '1185'}, {'id': '1188'}, {'id': '21894'}, {'id': '9547'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1307'}, {'id': '21149'}, {'id': '21119'}]"
76,55e88d9d4c864d53ba3a03f58222ed24,For The King,epic,1999.0,$19.99,"[{'id': '1264'}, {'id': '1386'}, {'id': '9547'}, {'id': '1117'}, {'id': '10719'}]"
77,ea7721c6c2694e72813d3661bc68a2cb,"Put your mastery of the blaster, lightsaber, and the Force to the test online and offline in STAR WARS™ Battlefront™ II: Celebration Edition",b156c3365a5b4cb9a01a5e1108b4e3f4,3999.0,$39.99,"[{'id': '1216'}, {'id': '1264'}, {'id': '1203'}, {'id': '19847'}, {'id': '1210'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '15375'}]"
78,2373a0ce09bd43d695088c8335758178,The eagerly awaited follow-up to Red Hook's smash hit gothic horror RPG!  DDII will test your mettle and drive you to the brink of madness. Armor yourself with purpose and provision your party for the journey ahead. It will be arduous.,6ff9efdef6dc45ecb40ed20fcd2c4621,3999.0,$39.99,"[{'id': '1088'}, {'id': '21122'}, {'id': '21894'}, {'id': '19847'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1367'}, {'id': '1370'}, {'id': '1115'}, {'id': '21147'}, {'id': '21149'}]"
79,a020424f6c854cefac41f4af4a0ce69f,"Explore ancient ruins, dodge carnivorous beasts and avoid trigger-happy guards as Abe, the original Oddworld hero in this lovingly recrafted, built from the ground-up and totally recooked take on the classic adventure Oddworld: Abe's Oddysee.",56eab841eaab4016b9fedd2350f997b6,1999.0,$19.99,"[{'id': '1216'}, {'id': '1298'}, {'id': '1370'}, {'id': '9547'}, {'id': '21150'}, {'id': '1151'}]"
80,6238fdbc5a0143ccbc8448a8009bcef5,"Experience the game that revitalized the classic RPG genre in a complete and definitive package that includes every expansion, bonus, and update, presenting Pillars of Eternity at its best.",25e53de2e4ab4da8aa589d881273a11c,3999.0,$39.99,"[{'id': '21122'}, {'id': '1188'}, {'id': '19847'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1367'}, {'id': '1370'}, {'id': '21147'}, {'id': '21149'}]"
